6.080000000000000000e+03,1.657128124799999932e+04,7.187500000000000000e-01,1.648233537281248093e+09
6.081000000000000000e+03,1.657198437299999932e+04,7.031250000000000000e-01,1.648233537984373093e+09
6.082000000000000000e+03,1.657270312299999932e+04,7.187500000000000000e-01,1.648233538703123093e+09
6.083000000000000000e+03,1.657340624799999932e+04,7.031250000000000000e-01,1.648233539406248093e+09
6.084000000000000000e+03,1.657412499799999932e+04,7.187500000000000000e-01,1.648233540124998093e+09
6.085000000000000000e+03,1.657481249799999932e+04,6.875000000000000000e-01,1.648233540812498093e+09
6.086000000000000000e+03,1.657553124799999932e+04,7.187500000000000000e-01,1.648233541531248093e+09
6.087000000000000000e+03,1.657624999799999932e+04,7.187500000000000000e-01,1.648233542249998093e+09
6.088000000000000000e+03,1.657693749799999932e+04,6.875000000000000000e-01,1.648233542937498093e+09
6.089000000000000000e+03,1.657764062299999932e+04,7.031250000000000000e-01,1.648233543640623093e+09
6.090000000000000000e+03,1.657832812299999932e+04,6.875000000000000000e-01,1.648233544328123093e+09
6.091000000000000000e+03,1.657906249799999932e+04,7.343750000000000000e-01,1.648233545062498093e+09
6.092000000000000000e+03,1.657974999799999932e+04,6.875000000000000000e-01,1.648233545749998093e+09
6.093000000000000000e+03,1.658048437299999932e+04,7.343750000000000000e-01,1.648233546484373093e+09
6.094000000000000000e+03,1.658118749799999932e+04,7.031250000000000000e-01,1.648233547187498093e+09
6.095000000000000000e+03,1.658187499799999932e+04,6.875000000000000000e-01,1.648233547874998093e+09
6.096000000000000000e+03,1.658257812299999932e+04,7.031250000000000000e-01,1.648233548578123093e+09
6.097000000000000000e+03,1.658328124799999932e+04,7.031250000000000000e-01,1.648233549281248093e+09
6.098000000000000000e+03,1.658399999799999932e+04,7.187500000000000000e-01,1.648233549999998093e+09
6.099000000000000000e+03,1.658470312299999932e+04,7.031250000000000000e-01,1.648233550703123093e+09
6.100000000000000000e+03,1.658540624799999932e+04,7.031250000000000000e-01,1.648233551406248093e+09
6.101000000000000000e+03,1.658614062299999932e+04,7.343750000000000000e-01,1.648233552140623093e+09
6.102000000000000000e+03,1.658682812299999932e+04,6.875000000000000000e-01,1.648233552828123093e+09
6.103000000000000000e+03,1.658771874799999932e+04,8.906250000000000000e-01,1.648233553718748093e+09
6.104000000000000000e+03,1.658842187299999932e+04,7.031250000000000000e-01,1.648233554421873093e+09
6.105000000000000000e+03,1.659687499799999932e+04,6.875000000000000000e-01,1.648233562874998093e+09
6.106000000000000000e+03,1.659759374799999932e+04,7.187500000000000000e-01,1.648233563593748093e+09
6.107000000000000000e+03,1.659829687299999932e+04,7.031250000000000000e-01,1.648233564296873093e+09
6.108000000000000000e+03,1.659896874799999932e+04,6.718750000000000000e-01,1.648233564968748093e+09
6.109000000000000000e+03,1.659967187299999932e+04,7.031250000000000000e-01,1.648233565671873093e+09
6.110000000000000000e+03,1.660040624799999932e+04,7.343750000000000000e-01,1.648233566406248093e+09
6.111000000000000000e+03,1.660110937299999932e+04,7.031250000000000000e-01,1.648233567109373093e+09
6.112000000000000000e+03,1.660865624799999932e+04,7.031250000000000000e-01,1.648233574656248093e+09
6.113000000000000000e+03,1.660934374799999932e+04,6.875000000000000000e-01,1.648233575343748093e+09
6.114000000000000000e+03,1.661001562299999932e+04,6.718750000000000000e-01,1.648233576015623093e+09
6.115000000000000000e+03,1.662820312299999932e+04,6.875000000000000000e-01,1.648233594203123093e+09
6.116000000000000000e+03,1.662892187299999932e+04,7.187500000000000000e-01,1.648233594921873093e+09
6.117000000000000000e+03,1.662959374799999932e+04,6.718750000000000000e-01,1.648233595593748093e+09
6.118000000000000000e+03,1.663726562299999932e+04,7.031250000000000000e-01,1.648233603265623093e+09
6.119000000000000000e+03,1.663795312299999932e+04,6.875000000000000000e-01,1.648233603953123093e+09
6.120000000000000000e+03,1.663867187299999932e+04,7.187500000000000000e-01,1.648233604671873093e+09
6.121000000000000000e+03,1.663937499799999932e+04,7.031250000000000000e-01,1.648233605374998093e+09
6.122000000000000000e+03,1.664007812299999932e+04,7.031250000000000000e-01,1.648233606078123093e+09
6.123000000000000000e+03,1.664076562299999932e+04,6.875000000000000000e-01,1.648233606765623093e+09
6.124000000000000000e+03,1.664146874799999932e+04,7.031250000000000000e-01,1.648233607468748093e+09
6.125000000000000000e+03,1.664217187299999932e+04,7.031250000000000000e-01,1.648233608171873093e+09
6.126000000000000000e+03,1.664287499799999932e+04,7.031250000000000000e-01,1.648233608874998093e+09
6.127000000000000000e+03,1.664357812299999932e+04,7.031250000000000000e-01,1.648233609578123093e+09
6.128000000000000000e+03,1.664428124799999932e+04,7.031250000000000000e-01,1.648233610281248093e+09
6.129000000000000000e+03,1.664498437299999932e+04,7.031250000000000000e-01,1.648233610984373093e+09
6.130000000000000000e+03,1.664567187299999932e+04,6.875000000000000000e-01,1.648233611671873093e+09
6.131000000000000000e+03,1.664631249799999932e+04,6.406250000000000000e-01,1.648233612312498093e+09
6.132000000000000000e+03,1.667526562299999932e+04,6.562500000000000000e-01,1.648233641265623093e+09
6.133000000000000000e+03,1.667598437299999932e+04,7.187500000000000000e-01,1.648233641984373093e+09
6.134000000000000000e+03,1.667659374799999932e+04,6.093750000000000000e-01,1.648233642593748093e+09
6.135000000000000000e+03,1.667732812299999932e+04,7.343750000000000000e-01,1.648233643328123093e+09
6.136000000000000000e+03,1.668282812299999932e+04,7.031250000000000000e-01,1.648233648828123093e+09
6.137000000000000000e+03,1.668353124799999932e+04,7.031250000000000000e-01,1.648233649531248093e+09
6.138000000000000000e+03,1.668421874799999932e+04,6.875000000000000000e-01,1.648233650218748093e+09
6.139000000000000000e+03,1.668482812299999932e+04,6.093750000000000000e-01,1.648233650828123093e+09
6.140000000000000000e+03,1.669743749799999932e+04,7.031250000000000000e-01,1.648233663437498093e+09
6.141000000000000000e+03,1.669814062299999932e+04,7.031250000000000000e-01,1.648233664140623093e+09
6.142000000000000000e+03,1.669873437299999932e+04,5.937500000000000000e-01,1.648233664734373093e+09
6.143000000000000000e+03,1.669951562299999932e+04,7.812500000000000000e-01,1.648233665515623093e+09
6.144000000000000000e+03,1.670432812299999932e+04,6.875000000000000000e-01,1.648233670328123093e+09
6.145000000000000000e+03,1.670501562299999932e+04,6.875000000000000000e-01,1.648233671015623093e+09
6.146000000000000000e+03,1.670568749799999932e+04,6.718750000000000000e-01,1.648233671687498093e+09
6.147000000000000000e+03,1.672504687299999932e+04,7.343750000000000000e-01,1.648233691046873093e+09
6.148000000000000000e+03,1.672570312299999932e+04,6.562500000000000000e-01,1.648233691703123093e+09
6.149000000000000000e+03,1.672639062299999932e+04,6.875000000000000000e-01,1.648233692390623093e+09
6.150000000000000000e+03,1.672709374799999932e+04,7.031250000000000000e-01,1.648233693093748093e+09
6.151000000000000000e+03,1.672779687299999932e+04,7.031250000000000000e-01,1.648233693796873093e+09
6.152000000000000000e+03,1.672846874799999932e+04,6.718750000000000000e-01,1.648233694468748093e+09
6.153000000000000000e+03,1.672915624799999932e+04,6.875000000000000000e-01,1.648233695156248093e+09
6.154000000000000000e+03,1.672985937299999932e+04,7.031250000000000000e-01,1.648233695859373093e+09
6.155000000000000000e+03,1.673054687299999932e+04,6.875000000000000000e-01,1.648233696546873093e+09
6.156000000000000000e+03,1.673123437299999932e+04,6.875000000000000000e-01,1.648233697234373093e+09
6.157000000000000000e+03,1.673195312299999932e+04,7.187500000000000000e-01,1.648233697953123093e+09
6.158000000000000000e+03,1.673262499799999932e+04,6.718750000000000000e-01,1.648233698624998093e+09
6.159000000000000000e+03,1.673331249799999932e+04,6.875000000000000000e-01,1.648233699312498093e+09
6.160000000000000000e+03,1.673403124799999932e+04,7.187500000000000000e-01,1.648233700031248093e+09
6.161000000000000000e+03,1.673462499799999932e+04,5.937500000000000000e-01,1.648233700624998093e+09
6.162000000000000000e+03,1.673542187299999932e+04,7.968750000000000000e-01,1.648233701421873093e+09
6.163000000000000000e+03,1.673609374799999932e+04,6.718750000000000000e-01,1.648233702093748093e+09
6.164000000000000000e+03,1.673678124799999932e+04,6.875000000000000000e-01,1.648233702781248093e+09
6.165000000000000000e+03,1.673746874799999932e+04,6.875000000000000000e-01,1.648233703468748093e+09
6.166000000000000000e+03,1.673817187299999932e+04,7.031250000000000000e-01,1.648233704171873093e+09
6.167000000000000000e+03,1.673884374799999932e+04,6.718750000000000000e-01,1.648233704843748093e+09
6.168000000000000000e+03,1.673954687299999932e+04,7.031250000000000000e-01,1.648233705546873093e+09
6.169000000000000000e+03,1.674023437299999932e+04,6.875000000000000000e-01,1.648233706234373093e+09
6.170000000000000000e+03,1.674093749799999932e+04,7.031250000000000000e-01,1.648233706937498093e+09
6.171000000000000000e+03,1.674162499799999932e+04,6.875000000000000000e-01,1.648233707624998093e+09
6.172000000000000000e+03,1.674232812299999932e+04,7.031250000000000000e-01,1.648233708328123093e+09
6.173000000000000000e+03,1.674301562299999932e+04,6.875000000000000000e-01,1.648233709015623093e+09
6.174000000000000000e+03,1.674371874799999932e+04,7.031250000000000000e-01,1.648233709718748093e+09
6.175000000000000000e+03,1.674442187299999932e+04,7.031250000000000000e-01,1.648233710421873093e+09
6.176000000000000000e+03,1.674512499799999932e+04,7.031250000000000000e-01,1.648233711124998093e+09
6.177000000000000000e+03,1.674581249799999932e+04,6.875000000000000000e-01,1.648233711812498093e+09
6.178000000000000000e+03,1.674653124799999932e+04,7.187500000000000000e-01,1.648233712531248093e+09
6.179000000000000000e+03,1.674723437299999932e+04,7.031250000000000000e-01,1.648233713234373093e+09
6.180000000000000000e+03,1.674795312299999932e+04,7.187500000000000000e-01,1.648233713953123093e+09
6.181000000000000000e+03,1.674864062299999932e+04,6.875000000000000000e-01,1.648233714640623093e+09
6.182000000000000000e+03,1.674935937299999932e+04,7.187500000000000000e-01,1.648233715359373093e+09
6.183000000000000000e+03,1.675004687299999932e+04,6.875000000000000000e-01,1.648233716046873093e+09
6.184000000000000000e+03,1.675074999799999932e+04,7.031250000000000000e-01,1.648233716749998093e+09
6.185000000000000000e+03,1.675145312299999932e+04,7.031250000000000000e-01,1.648233717453123093e+09
6.186000000000000000e+03,1.675215624799999932e+04,7.031250000000000000e-01,1.648233718156248093e+09
6.187000000000000000e+03,1.675284374799999932e+04,6.875000000000000000e-01,1.648233718843748093e+09
6.188000000000000000e+03,1.675353124799999932e+04,6.875000000000000000e-01,1.648233719531248093e+09
6.189000000000000000e+03,1.675423437299999932e+04,7.031250000000000000e-01,1.648233720234373093e+09
6.190000000000000000e+03,1.675493749799999932e+04,7.031250000000000000e-01,1.648233720937498093e+09
6.191000000000000000e+03,1.675562499799999932e+04,6.875000000000000000e-01,1.648233721624998093e+09
6.192000000000000000e+03,1.675631249799999932e+04,6.875000000000000000e-01,1.648233722312498093e+09
6.193000000000000000e+03,1.675701562299999932e+04,7.031250000000000000e-01,1.648233723015623093e+09
6.194000000000000000e+03,1.675770312299999932e+04,6.875000000000000000e-01,1.648233723703123093e+09
6.195000000000000000e+03,1.675840624799999932e+04,7.031250000000000000e-01,1.648233724406248093e+09
6.196000000000000000e+03,1.675912499799999932e+04,7.187500000000000000e-01,1.648233725124998093e+09
6.197000000000000000e+03,1.675979687299999932e+04,6.718750000000000000e-01,1.648233725796873093e+09
6.198000000000000000e+03,1.676049999799999932e+04,7.031250000000000000e-01,1.648233726499998093e+09
6.199000000000000000e+03,1.676137499799999932e+04,8.750000000000000000e-01,1.648233727374998093e+09
6.200000000000000000e+03,1.676206249799999932e+04,6.875000000000000000e-01,1.648233728062498093e+09
6.201000000000000000e+03,1.676274999799999932e+04,6.875000000000000000e-01,1.648233728749998093e+09
6.202000000000000000e+03,1.676345312299999932e+04,7.031250000000000000e-01,1.648233729453123093e+09
6.203000000000000000e+03,1.676415624799999932e+04,7.031250000000000000e-01,1.648233730156248093e+09
6.204000000000000000e+03,1.676485937299999932e+04,7.031250000000000000e-01,1.648233730859373093e+09
6.205000000000000000e+03,1.676554687299999932e+04,6.875000000000000000e-01,1.648233731546873093e+09
6.206000000000000000e+03,1.676624999799999932e+04,7.031250000000000000e-01,1.648233732249998093e+09
6.207000000000000000e+03,1.676696874799999932e+04,7.187500000000000000e-01,1.648233732968748093e+09
6.208000000000000000e+03,1.676767187299999932e+04,7.031250000000000000e-01,1.648233733671873093e+09
6.209000000000000000e+03,1.676835937299999932e+04,6.875000000000000000e-01,1.648233734359373093e+09
6.210000000000000000e+03,1.676906249799999932e+04,7.031250000000000000e-01,1.648233735062498093e+09
6.211000000000000000e+03,1.676976562299999932e+04,7.031250000000000000e-01,1.648233735765623093e+09
6.212000000000000000e+03,1.677046874799999932e+04,7.031250000000000000e-01,1.648233736468748093e+09
6.213000000000000000e+03,1.677115624799999932e+04,6.875000000000000000e-01,1.648233737156248093e+09
6.214000000000000000e+03,1.677185937299999932e+04,7.031250000000000000e-01,1.648233737859373093e+09
6.215000000000000000e+03,1.677257812299999932e+04,7.187500000000000000e-01,1.648233738578123093e+09
6.216000000000000000e+03,1.677328124799999932e+04,7.031250000000000000e-01,1.648233739281248093e+09
6.217000000000000000e+03,1.677395312299999932e+04,6.718750000000000000e-01,1.648233739953123093e+09
6.218000000000000000e+03,1.677467187299999932e+04,7.187500000000000000e-01,1.648233740671873093e+09
6.219000000000000000e+03,1.677535937299999932e+04,6.875000000000000000e-01,1.648233741359373093e+09
6.220000000000000000e+03,1.677606249799999932e+04,7.031250000000000000e-01,1.648233742062498093e+09
6.221000000000000000e+03,1.677676562299999932e+04,7.031250000000000000e-01,1.648233742765623093e+09
6.222000000000000000e+03,1.677745312299999932e+04,6.875000000000000000e-01,1.648233743453123093e+09
6.223000000000000000e+03,1.677815624799999932e+04,7.031250000000000000e-01,1.648233744156248093e+09
6.224000000000000000e+03,1.677885937299999932e+04,7.031250000000000000e-01,1.648233744859373093e+09
6.225000000000000000e+03,1.680882812299999932e+04,6.562500000000000000e-01,1.648233774828123093e+09
6.226000000000000000e+03,1.680948437299999932e+04,6.562500000000000000e-01,1.648233775484373093e+09
6.227000000000000000e+03,1.681015624799999932e+04,6.718750000000000000e-01,1.648233776156248093e+09
6.228000000000000000e+03,1.681081249799999932e+04,6.562500000000000000e-01,1.648233776812498093e+09
6.229000000000000000e+03,1.681145312299999932e+04,6.406250000000000000e-01,1.648233777453123093e+09
6.230000000000000000e+03,1.681212499799999932e+04,6.718750000000000000e-01,1.648233778124998093e+09
6.231000000000000000e+03,1.681279687299999932e+04,6.718750000000000000e-01,1.648233778796873093e+09
6.232000000000000000e+03,1.681345312299999932e+04,6.562500000000000000e-01,1.648233779453123093e+09
6.233000000000000000e+03,1.700229687299999932e+04,9.531250000000000000e-01,1.648233968296873093e+09
6.234000000000000000e+03,1.708726562299999932e+04,5.000000000000000000e-01,1.648234053265623093e+09
6.235000000000000000e+03,1.708789062299999932e+04,6.250000000000000000e-01,1.648234053890623093e+09
6.236000000000000000e+03,1.710543749799999932e+04,5.781250000000000000e-01,1.648234071437498093e+09
6.237000000000000000e+03,1.710973437299999932e+04,6.250000000000000000e-01,1.648234075734373093e+09
6.238000000000000000e+03,1.711029687299999932e+04,5.625000000000000000e-01,1.648234076296873093e+09
6.239000000000000000e+03,1.711089062299999932e+04,5.937500000000000000e-01,1.648234076890623093e+09
6.240000000000000000e+03,1.712071874799999932e+04,6.562500000000000000e-01,1.648234086718748093e+09
6.241000000000000000e+03,1.712143749799999932e+04,7.187500000000000000e-01,1.648234087437498093e+09
6.242000000000000000e+03,1.712198437299999932e+04,5.468750000000000000e-01,1.648234087984373093e+09
6.243000000000000000e+03,1.712699999799999932e+04,7.187500000000000000e-01,1.648234092999998093e+09
6.244000000000000000e+03,1.719579687299999932e+04,6.250000000000000000e-01,1.648234161796873093e+09
6.245000000000000000e+03,1.719643749799999932e+04,6.406250000000000000e-01,1.648234162437498093e+09
6.246000000000000000e+03,1.719709374799999932e+04,6.562500000000000000e-01,1.648234163093748093e+09
6.247000000000000000e+03,1.719773437299999932e+04,6.406250000000000000e-01,1.648234163734373093e+09
6.248000000000000000e+03,1.719837499799999932e+04,6.406250000000000000e-01,1.648234164374998093e+09
6.249000000000000000e+03,1.719901562299999932e+04,6.406250000000000000e-01,1.648234165015623093e+09
6.250000000000000000e+03,1.719967187299999932e+04,6.562500000000000000e-01,1.648234165671873093e+09
6.251000000000000000e+03,1.720031249799999932e+04,6.406250000000000000e-01,1.648234166312498093e+09
6.252000000000000000e+03,1.720096874799999932e+04,6.562500000000000000e-01,1.648234166968748093e+09
6.253000000000000000e+03,1.720162499799999932e+04,6.562500000000000000e-01,1.648234167624998093e+09
6.254000000000000000e+03,1.720228124799999932e+04,6.562500000000000000e-01,1.648234168281248093e+09
6.255000000000000000e+03,1.720290624799999932e+04,6.250000000000000000e-01,1.648234168906248093e+09
6.256000000000000000e+03,1.733773437299999932e+04,6.093750000000000000e-01,1.648234303734373093e+09
